Category,Type,Value
Ham,Email,user2524@example.com
Ham,Email,user2724@example.com
Spam,URL,http://lucky-draw.org/lottery-winner-notification?id=209
Ham,Email,user337@example.com
Ham,Email,user5@example.com
Spam,URL,http://login-verify.info/account-security-alert?id=253
Spam,URL,http://login-verify.info/account-security-alert?id=268
Ham,URL,https://www.example.com/page1384
Spam,URL,http://fast-cash.co/loan-approval-notice?id=200
Spam,URL,http://limited-time.biz/free-money-offer?id=103
Spam,URL,http://service-notification.org/important-update?id=145
Spam,URL,http://security-team.net/unauthorized-access?id=229
Spam,Email,amazon.order.issue.178@order-processing.online
Spam,Email,account.security.alert.264@login-verify.info
Spam,URL,http://online-banking.support/bank-of-america-alert?id=255
Ham,Email,user1521@example.com
Spam,Email,bitcoin.investment.offer.70@crypto-wealth.biz
Spam,Email,loan.approval.notice.164@fast-cash.co
Spam,Email,confirm.your.details.37@verify-account.support
Ham,URL,https://www.example.com/page1723
Spam,Email,unauthorized.access.20@security-team.net
Spam,Email,inheritance.claim.57@legal-funds.info
Spam,URL,http://security-team.net/unauthorized-access?id=210
Ham,URL,https://www.example.com/page2042
Ham,Email,user248@example.com
Spam,URL,http://online-banking.support/bank-of-america-alert?id=74
Ham,Email,user2379@example.com
Ham,URL,https://www.example.com/page2395
Ham,URL,https://www.example.com/page1990
Spam,URL,http://suspiciousdomain.com/urgent-notice?id=215
Spam,Email,paypal.security.center.12@account-limited.net
Spam,URL,http://career-opportunities.net/job-offer-urgent?id=38
Spam,URL,http://login-verify.info/account-security-alert?id=66
Ham,URL,https://www.example.com/page922
Ham,Email,user895@example.com
Ham,Email,user2023@example.com
Ham,Email,user2491@example.com
Ham,URL,https://www.example.com/page786
Ham,Email,user1673@example.com
Spam,Email,account.security.alert.5@login-verify.info
Spam,URL,http://lucky-draw.org/lottery-winner-notification?id=0
Spam,URL,http://career-opportunities.net/job-offer-urgent?id=4
Ham,URL,https://www.example.com/page202
Ham,Email,user722@example.com
Ham,Email,user2459@example.com
Ham,URL,https://www.example.com/page111
Spam,Email,account.security.alert.156@login-verify.info
Ham,Email,user1881@example.com
Spam,URL,http://system-scan.info/virus-detected?id=251
Ham,URL,https://www.example.com/page2552
Spam,Email,amazon.order.issue.3@order-processing.online
Spam,URL,http://find-love.club/dating-match?id=66
Ham,URL,https://www.example.com/page214
Ham,URL,https://www.example.com/page891
Ham,Email,user1738@example.com
Ham,Email,user1575@example.com
Spam,URL,http://lucky-draw.org/lottery-winner-notification?id=222
Spam,URL,http://get-your-cash.net/prize-winner?id=36
Ham,Email,user2669@example.com
Ham,Email,user2286@example.com
Spam,Email,urgent.notice.123.134@suspiciousdomain.com
Spam,Email,invoice.payment.due.263@secure-billing.co
Spam,URL,http://online-banking.support/bank-of-america-alert?id=149
Spam,Email,urgent.notice.123.83@suspiciousdomain.com
Spam,Email,job.offer.urgent.115@career-opportunities.net
Ham,Email,user1118@example.com
Spam,Email,loan.approval.notice.135@fast-cash.co
Ham,Email,user1995@example.com
Spam,URL,http://claim-reward.club/you-won-a-gift?id=88
Spam,URL,http://crypto-wealth.biz/bitcoin-investment-offer?id=209
Ham,URL,https://www.example.com/page74
Spam,URL,http://crypto-wealth.biz/bitcoin-investment-offer?id=223
Ham,Email,user1972@example.com
Spam,URL,http://legal-funds.info/inheritance-claim?id=201
Spam,Email,prize.winner.now.226@get-your-cash.net
Spam,Email,account.security.alert.226@login-verify.info
Ham,Email,user2109@example.com
Ham,URL,https://www.example.com/page2665
Spam,URL,http://legal-funds.info/inheritance-claim?id=15
Ham,Email,user1959@example.com
Spam,URL,http://login-verify.info/account-security-alert?id=0
Ham,URL,https://www.example.com/page1795
Spam,URL,http://fast-cash.co/loan-approval-notice?id=144
Spam,Email,important.update.162@service-notification.org
Spam,URL,http://order-processing.online/amazon-order-issue?id=169
Spam,Email,account.security.alert.234@login-verify.info
Spam,Email,bitcoin.investment.offer.111@crypto-wealth.biz
Ham,URL,https://www.example.com/page1434
Spam,URL,http://career-opportunities.net/job-offer-urgent?id=56
Spam,Email,paypal.security.center.265@account-limited.net
Ham,URL,https://www.example.com/page1584
Spam,Email,your.package.on.hold.205@delivery-info.online
Spam,URL,http://limited-time.biz/free-money-offer?id=255
Spam,URL,http://lucky-draw.org/lottery-winner-notification?id=156
Spam,Email,unauthorized.access.134@security-team.net
Ham,Email,user2681@example.com
Ham,URL,https://www.example.com/page1107
Spam,Email,confirm.your.details.78@verify-account.support
Spam,URL,http://account-limited.net/paypal-security-center?id=97
Spam,Email,amazon.order.issue.26@order-processing.online
Ham,URL,https://www.example.com/page772
Ham,Email,user2651@example.com
Ham,Email,user1284@example.com
Ham,URL,https://www.example.com/page1639
Ham,Email,user189@example.com
Ham,Email,user2250@example.com
Spam,URL,http://secure-billing.co/invoice-payment-due?id=161
Spam,URL,http://secure-billing.co/invoice-payment-due?id=73
Ham,Email,user1401@example.com
Ham,Email,user482@example.com
Ham,URL,https://www.example.com/page762
Spam,Email,virus.detected.67@system-scan.info
Spam,Email,confirm.your.details.144@verify-account.support
Spam,URL,http://crypto-wealth.biz/bitcoin-investment-offer?id=229
Spam,Email,free.money.offer.52@limited-time.biz
Ham,URL,https://www.example.com/page2290
Ham,URL,https://www.example.com/page1380
Spam,Email,prize.winner.now.146@get-your-cash.net
Spam,URL,http://verify-account.support/confirm-details?id=240
Spam,URL,http://secure-billing.co/invoice-payment-due?id=63
Spam,Email,bank.of.america.alert.41@online-banking.support
Spam,URL,http://verify-account.support/confirm-details?id=250
Spam,Email,inheritance.claim.233@legal-funds.info
Ham,URL,https://www.example.com/page2020
Spam,URL,http://secure-billing.co/invoice-payment-due?id=41
Ham,Email,user2621@example.com
Ham,Email,user860@example.com
Spam,URL,http://system-scan.info/virus-detected?id=7
Spam,Email,dating.match.for.you.124@find-love.club
Ham,Email,user2501@example.com
Ham,URL,https://www.example.com/page531
Spam,URL,http://get-your-cash.net/prize-winner?id=0
Ham,Email,user1901@example.com
Spam,Email,important.update.5@service-notification.org
Spam,Email,free.money.offer.198@limited-time.biz
Ham,Email,user1465@example.com
Spam,URL,http://online-banking.support/bank-of-america-alert?id=237
Spam,Email,job.offer.urgent.12@career-opportunities.net
Spam,Email,confirm.your.details.183@verify-account.support
Spam,Email,bitcoin.investment.offer.273@crypto-wealth.biz
Ham,Email,user879@example.com
Spam,Email,paypal.security.center.167@account-limited.net
Spam,URL,http://security-team.net/unauthorized-access?id=178
Spam,Email,dating.match.for.you.251@find-love.club
Ham,Email,user1186@example.com
Spam,Email,virus.detected.170@system-scan.info
Ham,URL,https://www.example.com/page2500
Spam,Email,important.update.152@service-notification.org
Spam,URL,http://login-verify.info/account-security-alert?id=209
Spam,Email,lottery.winner.notification.3@lucky-draw.org
Ham,URL,https://www.example.com/page1418
Spam,Email,youve.won.a.gift.209@claim-reward.club
Spam,Email,confirm.your.details.5@verify-account.support
Ham,URL,https://www.example.com/page643
Spam,URL,http://verify-account.support/confirm-details?id=82
Ham,Email,user800@example.com
Ham,Email,user963@example.com
Spam,URL,http://secure-billing.co/invoice-payment-due?id=215
Spam,Email,your.package.on.hold.33@delivery-info.online
Spam,URL,http://fast-cash.co/loan-approval-notice?id=168
Ham,Email,user2103@example.com
Spam,URL,http://fast-cash.co/loan-approval-notice?id=178
Spam,Email,bitcoin.investment.offer.234@crypto-wealth.biz
Ham,URL,https://www.example.com/page2186
Ham,URL,https://www.example.com/page1652
Ham,URL,https://www.example.com/page2506
Ham,URL,https://www.example.com/page2346
Spam,URL,http://secure-billing.co/invoice-payment-due?id=256
Ham,Email,user829@example.com
Ham,Email,user2448@example.com
Spam,URL,http://lucky-draw.org/lottery-winner-notification?id=117
Ham,Email,user2579@example.com
Ham,Email,user1026@example.com
Ham,URL,https://www.example.com/page247
Ham,Email,user943@example.com
Spam,Email,confirm.your.details.241@verify-account.support
Spam,URL,http://limited-time.biz/free-money-offer?id=185
Ham,Email,user2005@example.com
Ham,URL,https://www.example.com/page569
Ham,URL,https://www.example.com/page585
Spam,Email,job.offer.urgent.97@career-opportunities.net
Spam,Email,youve.won.a.gift.243@claim-reward.club
Ham,Email,user889@example.com
Ham,URL,https://www.example.com/page2660
Ham,URL,https://www.example.com/page2051
Spam,Email,job.offer.urgent.172@career-opportunities.net
Ham,Email,user317@example.com
Spam,Email,inheritance.claim.2@legal-funds.info
Spam,Email,invoice.payment.due.165@secure-billing.co
Spam,URL,http://crypto-wealth.biz/bitcoin-investment-offer?id=216
Ham,URL,https://www.example.com/page738
Spam,URL,http://system-scan.info/virus-detected?id=37
Spam,Email,free.money.offer.177@limited-time.biz
Spam,URL,http://delivery-info.online/package-on-hold?id=268
Spam,URL,http://legal-funds.info/inheritance-claim?id=53
Ham,Email,user1456@example.com
Spam,Email,amazon.order.issue.139@order-processing.online
Spam,URL,http://crypto-wealth.biz/bitcoin-investment-offer?id=274
Spam,URL,http://find-love.club/dating-match?id=152
Ham,URL,https://www.example.com/page37
Ham,Email,user1383@example.com
Spam,URL,http://system-scan.info/virus-detected?id=206
Spam,Email,lottery.winner.notification.66@lucky-draw.org
Spam,Email,confirm.your.details.12@verify-account.support
Ham,URL,https://www.example.com/page2274
Ham,Email,user2106@example.com
Spam,Email,unauthorized.access.56@security-team.net
Ham,Email,user409@example.com
Ham,URL,https://www.example.com/page2030
Ham,Email,user720@example.com
Ham,URL,https://www.example.com/page1405
Ham,Email,user2567@example.com
Ham,URL,https://www.example.com/page2072
Ham,Email,user273@example.com
Ham,URL,https://www.example.com/page272
Spam,URL,http://secure-billing.co/invoice-payment-due?id=159
Ham,URL,https://www.example.com/page916
Spam,URL,http://verify-account.support/confirm-details?id=61
Spam,URL,http://login-verify.info/account-security-alert?id=255
Ham,URL,https://www.example.com/page1055
Spam,Email,important.update.247@service-notification.org
Spam,Email,virus.detected.201@system-scan.info
Spam,URL,http://claim-reward.club/you-won-a-gift?id=98
Ham,Email,user921@example.com
Spam,Email,important.update.245@service-notification.org
Spam,Email,inheritance.claim.260@legal-funds.info
Spam,URL,http://find-love.club/dating-match?id=101
Spam,Email,virus.detected.137@system-scan.info
Spam,URL,http://suspiciousdomain.com/urgent-notice?id=38
Spam,URL,http://account-limited.net/paypal-security-center?id=40
Spam,URL,http://fast-cash.co/loan-approval-notice?id=51
Spam,Email,loan.approval.notice.177@fast-cash.co
Ham,URL,https://www.example.com/page34
Ham,URL,https://www.example.com/page1836
Spam,URL,http://login-verify.info/account-security-alert?id=137
Spam,Email,account.security.alert.235@login-verify.info
Spam,Email,unauthorized.access.141@security-team.net
Ham,URL,https://www.example.com/page2054
Spam,URL,http://service-notification.org/important-update?id=269
Ham,URL,https://www.example.com/page2393
Ham,URL,https://www.example.com/page1541
Spam,URL,http://get-your-cash.net/prize-winner?id=146
Ham,Email,user1430@example.com
Spam,URL,http://verify-account.support/confirm-details?id=169
Ham,Email,user1223@example.com
Ham,Email,user2676@example.com
Spam,Email,important.update.164@service-notification.org
Ham,Email,user2153@example.com
Ham,Email,user1274@example.com
Ham,URL,https://www.example.com/page2050
Ham,Email,user262@example.com
Ham,URL,https://www.example.com/page1438
Ham,URL,https://www.example.com/page1975
Ham,Email,user2307@example.com
Spam,Email,dating.match.for.you.225@find-love.club
Spam,URL,http://lucky-draw.org/lottery-winner-notification?id=241
Spam,URL,http://secure-billing.co/invoice-payment-due?id=76
Ham,URL,https://www.example.com/page1715
Ham,URL,https://www.example.com/page1357
Spam,URL,http://order-processing.online/amazon-order-issue?id=63
Ham,Email,user2446@example.com
Ham,URL,https://www.example.com/page1030
Ham,Email,user2454@example.com
Ham,URL,https://www.example.com/page910
Spam,Email,youve.won.a.gift.178@claim-reward.club
Spam,Email,bank.of.america.alert.263@online-banking.support
Ham,URL,https://www.example.com/page2539
Spam,Email,invoice.payment.due.131@secure-billing.co
Spam,Email,invoice.payment.due.64@secure-billing.co
Spam,URL,http://claim-reward.club/you-won-a-gift?id=105
Ham,URL,https://www.example.com/page1646
Ham,URL,https://www.example.com/page709
Spam,URL,http://delivery-info.online/package-on-hold?id=158
Spam,URL,http://verify-account.support/confirm-details?id=215
Spam,Email,unauthorized.access.50@security-team.net
Spam,URL,http://service-notification.org/important-update?id=222
Ham,Email,user1279@example.com
Ham,Email,user596@example.com
Ham,Email,user2591@example.com
Ham,Email,user789@example.com
Spam,Email,unauthorized.access.274@security-team.net
Spam,Email,your.package.on.hold.235@delivery-info.online
Ham,URL,https://www.example.com/page353
Spam,URL,http://get-your-cash.net/prize-winner?id=95
Ham,Email,user326@example.com
Spam,URL,http://online-banking.support/bank-of-america-alert?id=128
Ham,Email,user2220@example.com
Spam,Email,amazon.order.issue.41@order-processing.online
Spam,Email,job.offer.urgent.94@career-opportunities.net
Spam,Email,your.package.on.hold.186@delivery-info.online
Ham,URL,https://www.example.com/page1436
Spam,Email,paypal.security.center.179@account-limited.net
Ham,URL,https://www.example.com/page1220
Ham,Email,user2687@example.com
Ham,Email,user1917@example.com
Ham,URL,https://www.example.com/page117
Spam,Email,paypal.security.center.33@account-limited.net
Ham,Email,user1546@example.com
Spam,Email,dating.match.for.you.37@find-love.club
Ham,URL,https://www.example.com/page1570
Spam,URL,http://delivery-info.online/package-on-hold?id=241
Spam,Email,inheritance.claim.204@legal-funds.info
Spam,Email,youve.won.a.gift.188@claim-reward.club
Ham,URL,https://www.example.com/page2000
Spam,Email,job.offer.urgent.131@career-opportunities.net
Spam,URL,http://claim-reward.club/you-won-a-gift?id=112
Ham,Email,user2033@example.com
Ham,Email,user2041@example.com
Ham,URL,https://www.example.com/page1246
Ham,URL,https://www.example.com/page547
Spam,URL,http://online-banking.support/bank-of-america-alert?id=205
Ham,Email,user97@example.com
Spam,Email,invoice.payment.due.232@secure-billing.co
Ham,URL,https://www.example.com/page712
Spam,URL,http://security-team.net/unauthorized-access?id=147
Ham,URL,https://www.example.com/page450
Spam,Email,amazon.order.issue.144@order-processing.online
Ham,Email,user1214@example.com
Spam,Email,important.update.177@service-notification.org
Spam,Email,your.package.on.hold.15@delivery-info.online
Ham,Email,user353@example.com
Ham,Email,user408@example.com
Spam,Email,urgent.notice.123.214@suspiciousdomain.com
Spam,Email,important.update.185@service-notification.org
Spam,Email,youve.won.a.gift.191@claim-reward.club
